,date,body,ngram
4646,2008-09-11,"6% 으로 국제유가의 하향 안정으로 상승률이 점차 둔화될 것이나 당분간은 환율급등  에 따른 파급영향 정부의 공공요금 인상 등으로 대의 높은 오름세를 이어, 4 5%∼ 갈 것으로 예상됨 금융시장에서는 국제금융시장 불안 경기 하강 등으로 시장참; , 가자들의 위험회피성향이 강화된 가운데 가격변수의 변동성이 크게 확대되었음","금융시장/NNG;국제/NNG;금융시장/NNG;불안/NNG,국제/NNG;유가/NNG;하향/NNG;안정/NNG,위험/NNG;회피/NNG;성향/NNG;강화/NNG,상승률/NNG;점차/MAG;둔화/NNG,불안/NNG;경기/NNG;하락/NNG,공공요금/NNG;인상/NNG"
4647,2008-09-11,"원 달러 환율은 글로벌 달러 강세 경상수지 적자 확대 외국인투자자금 유출 등/ , , 으로 월 중순부터 큰 폭으로 상승하였다가 미국의 패니메 와 프레디8 (Fannie Mae) 맥 지원방안 발표 이후 상승세가 일단 진정되는 모습임 주가는 큰(Freddie Mac) ",경상/NNG;수지/NNG;적자/NNG;확대/NNG
4648,2008-09-11, 폭으로 하락하고 신용스프레드가 확대되는 가운데 금융기관들이 대출에 신중해짐,신용스프레드/NNG;확대/NNG
4649,2008-09-11,에 따라 유동성 증가세 둔화 움직임은 보다 확연해지고 있음 한편 경기가 하강,"유동성/NNG;증가/NNG;둔화/NNG,경기/NNG;하락/NNG"
4650,2008-09-11, 하는 가운데 시장참가자들의 위험회피성향이 강화되고 있어 그동안 신용팽창기에  빠른 속도로 성장하였던 부문이나 경기민감 업종 및 취약계층에서 잠재된 리스크  가 현재화될 가능성이 없는지 보다 면밀히 점검해 볼 필요가 있음,위험/NNG;회피/NNG;성향/NNG;강화/NNG
4655,2008-09-11,"25%)  최근 국내 경기는 수출이 호조를 보이고 있으나 내수 저조로 인해 둔화□    - 11 -  움직임을 지속하고 있는 것으로 판단되며 국제금융시장 불안 미국 경기, 부진 등으로 향후 경기흐름의 불확실성도 높은 상황임","국제/NNG;금융시장/NNG;불안/NNG;경기/NNG;부진/NNG,수출/NNG;호조/NNG,내수/NNG;저조/NNG,불확실성/NNG;높/VA"
4656,2008-09-11,소비자물가는 국제유가 하락의 영향으로 상승률이 소폭 낮아졌으나 앞□ 으로 상당기간 높은 오름세가 지속될 것으로 보임 한편 부동산가격의,"소비자/NNG;물가/NNG;국제/NNG;유가/NNG;하락/NNG,상승률/NNG;소폭/MAG;낮/VA"
4658,2008-09-11,금융시장에서는 시중유동성이 풍부하고 금융기관 여신도 꾸준히 증가하□ 였으나 시장참가자들의 불안심리 등으로 가격변수가 높은 변동성을 나  타내었음,가격변수/NNG;높/VA
4663,2008-09-11,"  미국경제는 주택경기와 고용관련 지표가 부진을 지속하는 가운데 월중 소7 매판매가 개월만에 감소로 전환하였으며 소비자물가는 오름세가 큰 폭 확대되었음4  중국경제는 월중 소비 투자 및 수출 모두 증가세가 확대되며 고성장을7 , 지속하였고 소비자물가는 식료품 가격을 중심으로 상승세가 둔화되었음","고용/NNG;지표/NNG;부진/NNG,판매가격/NNG;감소/NNG"
4665,2008-09-11,4% 둔화가 뚜렷해지고 있는 가운데 소비자물가는 오름세가 확대되었음,소비자/NNG;물가/NNG;오름/NNG;확대/NNG
4669,2008-09-11,"  월중 미국 주가는 하락요인 주택경기 부진 지속 금융기관 손실 확대 전8 ( , 망 등 과 상승요인 유가하락에 따른 기업수익성 개선 기대 및) ( , Fannie Mae Freddie 에 대한 구제조치 등 이 혼재하면서 등락을 반복하였으며 유로지역 및 일본Mac )  주가는 금융기관 수익악화 경기둔화 우려 등으로 하락하였음,  미국채금리 년 만기 는 향후 인플레이션 완화 기대 안전자산 선호 경향(10 ) , 강화 등으로 하락하였음","안전자산/NNG;선호/NNG;경향/NNG;강화/NNG,악화/NNG;경기/NNG;둔화/NNG;우려/NNG,경기/NNG;둔화/NNG;우려/NNG;하락/NNG,기대/NNG;안전자산/NNG;선호/NNG,기업/NNG;수익성/NNG;개선/NNG,주택/NNG;경기/NNG;부진/NNG,인플레이션/NNG;완화/NNG,손실/NNG;확대/NNG,유가/NNG;하락/NNG,수익/NNG;악화/NNG"
4670,2008-09-11,"미 달러화는 유로화에 대해서는 유로지역의 경기둔화 미국 무역수지 적자, 축소 등으로 가파른 강세를 보였으며 엔화에 대해서도 일본 경제지표 악화 등으  로 강세기조를 유지하였음","유로존/NNG;경기/NNG;둔화/NNG,둔화/NNG;무역/NNG;적자/NNG,무역/NNG;적자/NNG;축소/NNG,경제/NNG;지표/NNG;악화/NNG"
4679,2008-09-11,9%)→  설비투자는 기계류가 호조를 보이고 운수장비가 크게 늘어난 가운데 기저효  과도 가세함에 따라 증가세가 확대 전년동월대비 월 월 되었음 선( 6 4,설비/NNG;투자/NNG;호조/NNG
4684,2008-09-11,"6%)→  건설기성액 명목기준 은 공사일수 증가 일 건자재 가격 상승 등으로 크( ) (+2 ), 게 증가 전년동월대비 월 월 하였음 선행지표인 건설수주액 명목( 6 7",가격/NNG;상승/NNG
4690,2008-09-11,제조업 생산은 수출이 호조를 보이고 내수용 소비재판매도 늘어남에 따라  전년동월대비 증가 전년동월대비 월 월 하였음9,"생산/NNG;수출/NNG;호조/NNG,판매/NNG;늘/VV"
4694,2008-09-11,"→ 전월대비로 는 자동차 반도체 및 부품 등이 부진함에 따라 소폭 감소로 전환하였음,  서비스업 생산은 영업일수 증가 일 등의 영향으로 전월보다 증가세가(+2 ) 소폭 확대 전년동월대비 월 월 되었음( 6 2",서비스업/NNG;생산/NNG;증가/NNG
4706,2008-09-11,"아파트 매매가격은 계절적 비수기 경제여건의 불확실성에 따른 매수세 위, 축 등에 기인하여 전월에 비해 오름세가 둔화 전월대비 월 월( 6 0",경제/NNG;여건/NNG;불확실성/NNG
4715,2008-09-11,  수출은 전년동월대비 의 견조한 증가세 전년동월대비 월20,견조/NNG;증가/NNG
4718,2008-09-11,"6%)  수입도 원자재 자본재 소비재 모두 높은 증가세 전년동월대비 월, , ( 7 47",높/VA;증가/NNG
4720,2008-09-11,0%)→  월중 경상수지는 서비스수지 적자가 지속되는 가운데 상품수지 흑자 규모7 가 축소됨에 따라 큰 폭의 적자 월 억달러 월 억달러 를 기록하였음(6 18,"경상/NNG;수지/NNG;서비스/NNG;수지/NNG;적자/NNG,수지/NNG;흑자/NNG"
4724,2008-09-11,"  미 연준 유럽중앙은행 영란은행 및 일본은행은 인플레이션 상방위험이, , 여전히 남아있으나 경제성장 하방위험이 증대되고 있는 점을 감안하여 정책금리  를 종전 수준 각각 에서 유지하였음( 2","인플레이션/NNG;상방/NNG;위험/NNG,하방/NNG;위험/NNG;증대/NNG"
4728,2008-09-11,"5%)  태국 인도네시아 스웨덴 이집트 칠레 등은 인플레이션 위험 증가 우려, , , , 로 정책금리를 각각 인상한 반면 호주 및 체코는 경제성장 하방위험25 100bp～ 증대로 각각 인하하였음25bp  월중 국제단기금리 미달러 개월물 기준 는 월 들어 미 연준의8 ( Libor 3 ) 8 84    - 15 -  일물 실시 일 등으로 안정적인 움직임을 보여 월말에는 전월말TAF auction (8","인플레이션/NNG;위험/NNG;증가/NNG,위험/NNG;증가/NNG;우려/NNG,하방/NNG;위험/NNG;증대/NNG,금리/NNG;인상/NNG"
4732,2008-09-11,"12 95bp 손실 발생 전망 및 의 자본부족 우려 등으로 상승하여, Fannie Mae Freddie Mac 8 월말에는 전월말 과 비슷한 수준인 를 기록하였음(113bp) 110bp  미국 유럽 주요국 일본 주가는 국제유가 하락 등 일, , , BNP Paribas, P&G 부 금융회사 및 기업의 실적 개선 등으로 상당폭 상승하다가 월중순 이후 금융권  의 추가 손실 발생 전망 및 의 자본부족 우려 유로지역, Fannie Mae Freddie Mac , 및 일본의 분기중 마이너스 성장 기록 등으로 하락하였으며 단 영국은 상승2/4 (-) ( , 세 지속 중국 주가는 올림픽 이후 중국경제 경착륙 우려 상장기업의 상반기 실) , 적 둔화 등으로 큰 폭 하락하였음 월중(8 -13","경제/NNG;경착륙/NNG;우려/NNG,국제/NNG;유가/NNG;하락/NNG,기업/NNG;실적/NNG;개선/NNG,우려/NNG;상승/NNG"
4733,2008-09-11,6%)  유로화는 분기중 마이너스 성장 기록 및 독일의 월 기업신뢰지2/4 (-) 8 Ifo 수 부진 등에 따른 유로지역의 경기악화 우려 등으로 큰 폭의 약세를 나타내었고  월중 절하 엔화는 분기중 마이너스 성장 기록 일본은행의 경기판단(8 5,"유로존/NNG;경기/NNG;악화/NNG,경기/NNG;악화/NNG;우려/NNG"
4736,2008-09-11,  월중 경상거래는 적자규모가 전월보다 확대되었음 무역거래는 수출감소8 ,수출/NNG;감소/NNG
4737,2008-09-11, 로 흑자규모가 전월보다 축소되었으며 무역외거래는 특허권사용료 등 기타서비스  를 중심으로 서비스거래 적자가 늘어남에 따라 적자규모가 소폭 확대되었음,적자/NNG;늘/VV
4753,2008-09-11,"8  후 시장에서의 시장안정화 조치 완화 예상이 높아진 가운데 미달러화의 큰 폭 강  세 전환 무역수지 적자 확대 외국인 주식 순매도 지속 등의 영향으로 빠른 상승, , 세를 지속하였음","무역/NNG;적자/NNG;확대/NNG,예상/NNG;높/VA"
4761,2008-09-11,"스왑레이트 개월물 월평균 기준 는 글로벌 신용경색 우려 확산 환율 상(3 , ) , 승에 따른 기업의 선물환 매도 확대 등으로 전월의 에서 월에는 로1","글로벌/NNG;신용경색/NNG;우려/NNG,신용경색/NNG;우려/NNG;확산/NNG"
4763,2008-09-11,"14%  하락하였고 통화스왑 금리 년물 월평균 기준 도 글로벌 신용경색 우려41bp (CRS) (3 , ) 확산 월 위기설 등으로 전월의 에서 월에는 로 하락하였음, 9 4",글로벌/NNG;신용경색/NNG;우려/NNG
4768,2008-09-11," CDS (5 ) 분기중 마이너스 성장에 따른 글로벌 경기악화 전망 미 및2/4 GDP (-) , Fannie Mae  의 자본부족 우려에 따른 글로벌 신용시장 불안 영향 등으로 상승Freddie Mac 세를 지속하여 월말에는 를 기록하였음 전월말대비8 116bp ( +29bp)    - 17 -  국내은행의 대외 외화차입은 전월에 이어 단기와 중장기 모두 순차입을  유지하였으며 외화콜머니 순 는 콜머니 상환 증가로 상당폭 감소하였고 국내은행, ( ) , 의 거주자외화예금은 수입대금 인출 원화대가 매각 등으로 감소하였음,  ","글로벌/NNG;경기/NNG;악화/NNG,신용시장/NNG;불안/NNG"
4771,2008-09-11,  월중 장단기시장금리 및 은행여수신금리는 기준금리 인상의 영향 등으로8 상승하였음 특히 일 유통수익률은 기준금리 인상 시그널이 있었던 월부터,"금리/NNG;인상/NNG;영향/NNG;상승/NNG,여수신/NNG;금리/NNG;인상/NNG"
4773,2008-09-11,"7 )  중소기업대출 주택담보대출 등 주요 여신금리는 금리파급메커니즘이 원활, 하게 작동되는 모습을 보인 가운데 대체로 금리 평균상승폭 월중 과 같은CD (8 +25bp) 수준으로 상승하였음",금리/NNG;상승/NNG
4774,2008-09-11,월 이후 차례의 금리인상 가운데 금번이 정책금리 변경이2005,금리/NNG;인상/NNG
4775,2008-09-11,10 8 Cycle 「 여신금리에 미치는 개월간의 파급효과 가 가장 빠른 편임1 」  국고채 년 유통수익률 등 장기시장금리는 유가 하락에도 불구하고 환율(3 ) 급등에 따른 인플레이션 우려 등으로 상승하였음,"인플레이션/NNG;우려/NNG;상승/NNG,금리/NNG;유가/NNG;하락/NNG"
4776,2008-09-11,"은행채 회사채 등 위험부채권의 국고채금리대비 스프레드는 확대 추세를, 지속하였으며 특히 은행채 스프레드는 국제금융시장불안 재연 은행채 발행제도 개, 편 등이 겹친 월부터 급등하여 월중 사상 최고수준 까지 상승하였다가 소7 8 (+148bp) 폭 하락한 상태임 은행채 스프레드의 확대는 대내적 자금수급 불균형 외에 프","은행채/NNG;스프레드/NNG;확대/NNG,국제/NNG;금융시장/NNG;불안/NNG"
4778,2008-09-11,은행의 기업대출금리에 있어서도 신용차별화 경향 등을 반영하여 상하한· 금리격차 확대 추세가 지속되었음,금리갭/NNG;확대/NNG
4780,2008-09-11,"  코스피지수는 국제금융시장불안 재연 세계경기 후퇴 전망 등의 영향으로, 연중 최저수준으로 하락하였다가 재무부의 패니매프래디맥 자금지원 방침(9","국제/NNG;금융시장/NNG;불안/NNG,세계/NNG;경기/NNG;후퇴/NNG"
4781,2008-09-11,7美 ․    - 18 -  일 발표 에 힘입어 반등하는 움직임을 보임 특히 월 하순 이후 하락폭이 확대되었) ,하락/NNG;확대/NNG
4782,2008-09-11, 8 는데 금융불안심리 증대 및 일부 관련기업의 유동성위기설 등도 한 요인으로M&A 작용하였음,불안/NNG;증대/NNG
4785,2008-09-11,국제투자기관들은 우리나라 주식을 대만과 더불어 대표적인 경기주로 인식  하고 국내외경제의 불확실성이 큰 상황에서 매입에 소극적이었음 월부터 국외형,경제/NNG;불확실성/NNG
4789,2008-09-11,  월중 은행대출은 중소기업대출을 중심으로 증가세가 둔화되는 움직임을 보임8  중소기업대출은 은행의 리스크관리 강화 등의 영향으로 증가폭이 크게 축소  되었으며 가계대출도 주택거래 감소 등의 영향으로 주택담보대출을 중심으로 증가  세가 다소 둔화되는 모습을 보임 한편 대기업대출은 월중에도 조원 증가하여 꾸,"은행/NNG;위험관리/NNG;강화/NNG,주택/NNG;거래/NNG;감소/NNG"
4793,2008-09-11,"  증시약세 실질금리 하락 등으로 자금흐름면에서는 단기대기성자금이 늘어, 나는 한편 주식형펀드 등 장기투자금융상품으로의 자금유입은 둔화되고 있는 모습  을 보임","자금/NNG;유입/NNG;둔화/NNG,금리/NNG;하락/NNG"
4795,2008-09-11,  증가율은 월 이후 완만한 하락세를 지속하여 월에는 중반 수준으M2 6 8 14% 로 낮아진 것으로 추정되는데 이는 민간신용 증가세가 중소기업대출을 중심으로 둔    - 19 -  화된 데다 경상수지 적자 등으로 국외부문에서 통화가 환수된 데 주로 기인함,"민간/NNG;신용/NNG;증가/NNG,경상/NNG;수지/NNG;적자/NNG"
4802,2008-08-07,"일부 위원은 최근 외환보유액 감소, ,｢ ․ ｣ 외국인 주식 채권투자자금 유출 국내은행의 외화차입여건 악화 등을 근거로 월· , 9 외화유동성 위기설이 제기되고 있다면서 이에 대한 의견을 물었으며 이에 대해, 관련부서에서는 유동외채비율 대비총외채비율 등의 지표들이 여전히 양호한, GNI 수준인 데다 국내차익거래유인 지속 등으로 월에 만기가 도래하는 외국인 채권9 투자자금의 이탈 규모도 그리 크지 않을 것으로 예상되는 점 등을 고려할 때 외  화유동성 위기가 현실화될 가능성은 매우 낮은 것으로 보인다고 답변하였음","외국인/NNG;채권투자/NNG;자금/NNG;이탈/NNG,외화차입/NNG;여건/NNG;악화/NNG,외환보유액/NNG;감소/NNG"
